id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
407,0.000000002300000 ,0.000000000500000 ,0.000000002700000 ,0.000463256000000 ,0.000000000000000 ,0.000000000300000 ,0.000218647300000 ,0.000001398300000 ,0.000000001900000 ,0.000000000100000 ,0.000000732300000 ,0.000000004800000 ,0.000016363400000 ,0.000009063600000 ,0.000000001700000 ,0.000000004600000 ,0.000000000000000 ,0.000021222600000 ,0.000000183200000 ,0.000002644700000 ,0.000003915100000 ,0.000000000400000 ,0.000000462700000 ,0.000000011400000 ,0.000000027500000 ,0.000000000800000 ,0.000000333300000 ,0.000000000000000 ,0.000005828200000 ,0.000001826600000 ,0.000000437300000 ,0.000016552500000 ,0.000020620500000 ,0.000117867700000 ,0.000000000900000 ,0.000000000600000 ,0.000444881700000 ,0.000000000000000 ,0.000000001400000 ,0.000000000000000 ,0.000000000000000 ,0.000000000800000 ,0.000000000000000 ,0.000000068700000 ,0.000000001900000 ,0.001234793700000 ,0.000038372300000 ,0.000000001200000 ,0.000000018300000 ,0.000001430700000 ,0.000004593900000 ,0.000000046600000 ,0.002241874600000 ,0.000110900600000 ,0.000000075100000 ,0.002121210100000 ,0.000000001200000 ,0.000000000100000 ,0.000000800800000 ,0.000000007500000 ,0.000274435300000 ,0.000000000400000 ,0.000036261000000 ,0.000000000000000 ,0.000000005000000 ,0.000016088600000 ,0.000000006400000 ,0.000000034000000 ,0.000006770500000 ,0.000010706000000 ,0.000000213300000 ,0.000000000100000 ,0.000000000000000 ,0.000000009100000 ,0.000000000100000 ,0.000000002100000 ,0.000000000000000 ,0.000000005900000 ,0.000000000000000 ,0.992497615800000 ,0.000010751200000 ,0.000001839100000 ,0.000000001500000 ,0.000001667000000 ,0.000000153900000 ,0.000000019300000 ,0.000013328500000 ,0.000000003100000 ,0.000000000100000 ,0.000000006000000 ,0.000000001500000 ,0.000004877700000 ,0.000012045700000 ,0.000007872600000 ,0.000004191100000 ,0.000000000000000 ,0.000000040900000 ,0.000000000100000 ,0.000000550300000 
414,0.000008823000000 ,0.000004828300000 ,0.000056769000000 ,0.013060456400000 ,0.000000203700000 ,0.000037292700000 ,0.000013959900000 ,0.000027617300000 ,0.000000028100000 ,0.000000767600000 ,0.007991939100000 ,0.000000463400000 ,0.000048002200000 ,0.000008087500000 ,0.000000973500000 ,0.000000298500000 ,0.000000287900000 ,0.000000795800000 ,0.002058830400000 ,0.000175446400000 ,0.000108709600000 ,0.000031427500000 ,0.000010298900000 ,0.000000244300000 ,0.000001734200000 ,0.000000944800000 ,0.003567443400000 ,0.000000062100000 ,0.002141060900000 ,0.000000095700000 ,0.000006008300000 ,0.000215786700000 ,0.001134861100000 ,0.000064699800000 ,0.000000015100000 ,0.000086900700000 ,0.000009510900000 ,0.000000000000000 ,0.000000000500000 ,0.000000001000000 ,0.000000000000000 ,0.000000004300000 ,0.000049030700000 ,0.000027977400000 ,0.000176008600000 ,0.000003106800000 ,0.001482826900000 ,0.000000000000000 ,0.000000109200000 ,0.000639004000000 ,0.001722593700000 ,0.000008099600000 ,0.001304342000000 ,0.028637259900000 ,0.002289957400000 ,0.133250721400000 ,0.007855552500000 ,0.000000000300000 ,0.000000468700000 ,0.000000840400000 ,0.000374929500000 ,0.000378464700000 ,0.000328296100000 ,0.000000308200000 ,0.000772870900000 ,0.000657986300000 ,0.001200753000000 ,0.000000925800000 ,0.133833860600000 ,0.587891179400000 ,0.000113349300000 ,0.000000274600000 ,0.000000238200000 ,0.005159454100000 ,0.000000434000000 ,0.004394797400000 ,0.000000129100000 ,0.000165053900000 ,0.000000103500000 ,0.000456751800000 ,0.000187734300000 ,0.000032257200000 ,0.000000000300000 ,0.005289693800000 ,0.000004808900000 ,0.000001872600000 ,0.037198471800000 ,0.000000217800000 ,0.000001243100000 ,0.000000076300000 ,0.000008577200000 ,0.000006522000000 ,0.002610029300000 ,0.000014966500000 ,0.000011295900000 ,0.000000023900000 ,0.000039629200000 ,0.000012740200000 ,0.010526099200000 
421,0.000000007600000 ,0.000000003100000 ,0.000191244400000 ,0.000041689200000 ,0.000000000000000 ,0.000000025700000 ,0.000002685600000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000600000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000002800000 ,0.000000003900000 ,0.000194465700000 ,0.000000006600000 ,0.000000355200000 ,0.000000017100000 ,0.000000033900000 ,0.000002063700000 ,0.000000024900000 ,0.000003972400000 ,0.000004092100000 ,0.000000006100000 ,0.000000005000000 ,0.000001993100000 ,0.000000137200000 ,0.000000001200000 ,0.000000000200000 ,0.000029651100000 ,0.000000000000000 ,0.000655834100000 ,0.000001360800000 ,0.000000321000000 ,0.000004966700000 ,0.002745123400000 ,0.000000000700000 ,0.000004015700000 ,0.000654006100000 ,0.000000000000000 ,0.000001866000000 ,0.000000000000000 ,0.000000158000000 ,0.000000000000000 ,0.000000000100000 ,0.000573379200000 ,0.000000000700000 ,0.000000001700000 ,0.000000000500000 ,0.000000710200000 ,0.000000462800000 ,0.000000003800000 ,0.000059606600000 ,0.000005247600000 ,0.000025166800000 ,0.000000089400000 ,0.000001252000000 ,0.000000001800000 ,0.000000368200000 ,0.000000000000000 ,0.000000042100000 ,0.000000001600000 ,0.001203736500000 ,0.000015865100000 ,0.000055374200000 ,0.000000005500000 ,0.000000000300000 ,0.000000257600000 ,0.000000805800000 ,0.000000000000000 ,0.000000001000000 ,0.002218842800000 ,0.000000093100000 ,0.000000000000000 ,0.000000787800000 ,0.000000000000000 ,0.000000443900000 ,0.000093562500000 ,0.000000000900000 ,0.000000036100000 ,0.000119728300000 ,0.000001980400000 ,0.985933002800000 ,0.000000000000000 ,0.000000010600000 ,0.000000592400000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000026800000 ,0.000000001900000 ,0.005148163000000 ,0.000000004100000 ,0.000000200700000 
422,0.000672171000000 ,0.000030927000000 ,0.000000352500000 ,0.000059435200000 ,0.000000022700000 ,0.000000350200000 ,0.000000031900000 ,0.000000125900000 ,0.000001228100000 ,0.000010782600000 ,0.000051169000000 ,0.000000000700000 ,0.000360492000000 ,0.000000847600000 ,0.000000071400000 ,0.000000127100000 ,0.000000086600000 ,0.000000001900000 ,0.000000641200000 ,0.000004736100000 ,0.000883126800000 ,0.000000054600000 ,0.000000003600000 ,0.000000045100000 ,0.000000000500000 ,0.000001109900000 ,0.000004324400000 ,0.000000000000000 ,0.000000028800000 ,0.000000000100000 ,0.000000000000000 ,0.000085402000000 ,0.000746194600000 ,0.000755095300000 ,0.000000000000000 ,0.000002716600000 ,0.000000002700000 ,0.000000000000000 ,0.000000004400000 ,0.000000000100000 ,0.000000000000000 ,0.000000181300000 ,0.000000000000000 ,0.000000000200000 ,0.000000157500000 ,0.000000038600000 ,0.000399642300000 ,0.000000000000000 ,0.000000028700000 ,0.000000074900000 ,0.000000029400000 ,0.000001279400000 ,0.000000005100000 ,0.000077063200000 ,0.010663800800000 ,0.000092217900000 ,0.000003185500000 ,0.000000000000000 ,0.000000000000000 ,0.000017315900000 ,0.000006601900000 ,0.000000014800000 ,0.000002931000000 ,0.000000000000000 ,0.000057733200000 ,0.984388028300000 ,0.000000000700000 ,0.000000000000000 ,0.000058580400000 ,0.000000121800000 ,0.000026685900000 ,0.000000000300000 ,0.000000002500000 ,0.000000000100000 ,0.000011290700000 ,0.000315214200000 ,0.000000000100000 ,0.000000180300000 ,0.000000119200000 ,0.000009232500000 ,0.000008510200000 ,0.000000000000000 ,0.000000000000000 ,0.000000524700000 ,0.000006502300000 ,0.000000174900000 ,0.000000330000000 ,0.000000000000000 ,0.000000006000000 ,0.000000000000000 ,0.000000001100000 ,0.000005914600000 ,0.000000103600000 ,0.000007199300000 ,0.000000086700000 ,0.000000000100000 ,0.000000000100000 ,0.000000843100000 ,0.000166333900000 
424,0.000000000000000 ,0.000000000600000 ,0.000000109900000 ,0.000000835300000 ,0.000000000000000 ,0.000000002900000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000026200000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000300000 ,0.000000000000000 ,0.000000050100000 ,0.000000000000000 ,0.000000224400000 ,0.000000000000000 ,0.000000000000000 ,0.000099281800000 ,0.000003529700000 ,0.000000000000000 ,0.000000000300000 ,0.000007136200000 ,0.000009386300000 ,0.005446637700000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000003275500000 ,0.000000000200000 ,0.000000000000000 ,0.000000005600000 ,0.000000003500000 ,0.000000051900000 ,0.000000000000000 ,0.000000000000000 ,0.000000011100000 ,0.000000000000000 ,0.000000000000000 ,0.000000158600000 ,0.000000699200000 ,0.000000287800000 ,0.000000000000000 ,0.000000003900000 ,0.000000000000000 ,0.000000000000000 ,0.000000000300000 ,0.000000019700000 ,0.000000763300000 ,0.000000000000000 ,0.000000000000000 ,0.000000000700000 ,0.000000000200000 ,0.000000779100000 ,0.000000001700000 ,0.000000000000000 ,0.000000000300000 ,0.000000029700000 ,0.000000124500000 ,0.000000705900000 ,0.000000000100000 ,0.000000000300000 ,0.000000000100000 ,0.000002804200000 ,0.000000006100000 ,0.000000096800000 ,0.000000000400000 ,0.000000000000000 ,0.000000000000000 ,0.000001727600000 ,0.000000001300000 ,0.000000000000000 ,0.000000250400000 ,0.000000000000000 ,0.004294420800000 ,0.000000004400000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000002300000 ,0.000000000200000 ,0.000000000000000 ,0.000000000000000 ,0.000000000100000 ,0.000000113100000 ,0.000000000000000 ,0.000000002000000 ,0.000000000500000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000300000 ,0.000000259600000 ,0.990126145100000 ,0.000000019700000 
429,0.000000001800000 ,0.000000014900000 ,0.000000000000000 ,0.000000000200000 ,0.000000000200000 ,0.000000040000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000001900000 ,0.000000093900000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000002700000 ,0.000000000000000 ,0.000141739400000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000100100000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000054515100000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000236700000 ,0.000000001900000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000215000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000600000 ,0.000000000000000 ,0.000001202300000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000300000 ,0.000075813700000 ,0.000000000000000 ,0.000000000100000 ,0.000034117000000 ,0.000000020600000 ,0.007572782600000 ,0.000000000000000 ,0.000000000000000 ,0.000000000400000 ,0.000000000000000 ,0.000000000300000 ,0.000000000000000 ,0.000000000000000 ,0.000139601900000 ,0.000000001400000 ,0.000000000000000 ,0.000000000000000 ,0.000001139300000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000003300000 ,0.000000000000000 ,0.000096333700000 ,0.991745252700000 ,0.000000000000000 ,0.000004264000000 ,0.000003817900000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000096889300000 ,0.000001353600000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000040000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000030401000000 ,0.000000000000000 
432,0.000000000000000 ,0.000000001300000 ,0.000000441100000 ,0.000000043900000 ,0.000000000000000 ,0.000000012700000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000012600000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000300000 ,0.000000000100000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000001200000 ,0.998400337500000 ,0.000000260400000 ,0.000000021300000 ,0.000000000000000 ,0.000487951700000 ,0.000000000200000 ,0.000000135900000 ,0.000000000200000 ,0.000000036500000 ,0.000000000200000 ,0.000151124900000 ,0.000000012900000 ,0.000000000100000 ,0.000001825900000 ,0.000000000000000 ,0.000000049500000 ,0.000000000000000 ,0.000000007000000 ,0.000841946800000 ,0.000000000000000 ,0.000000000000000 ,0.000000007600000 ,0.000000000000000 ,0.000000000200000 ,0.000000000000000 ,0.000000274200000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000300000 ,0.000000628800000 ,0.000000000000000 ,0.000000000000000 ,0.000000445900000 ,0.000000644200000 ,0.000000832100000 ,0.000000000100000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000589600000 ,0.000000007700000 ,0.000000000000000 ,0.000000410800000 ,0.000000001200000 ,0.000000013500000 ,0.000000000000000 ,0.000058282500000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000013490000000 ,0.000000000000000 ,0.000000000000000 ,0.000000003800000 ,0.000000000000000 ,0.000000266600000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000200000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000241800000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000039600000 ,0.000038856600000 ,0.000000738300000 
434,0.000000000000000 ,0.000000000000000 ,0.000000000100000 ,0.000000001200000 ,0.000000000000000 ,0.000000012500000 ,0.000000086600000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000019363500000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000011793600000 ,0.000000119200000 ,0.000047162500000 ,0.000218203000000 ,0.000003509400000 ,0.000001092800000 ,0.000000000000000 ,0.000000000000000 ,0.001903549200000 ,0.997346302700000 ,0.000005473900000 ,0.000000005700000 ,0.000000000600000 ,0.000003037600000 ,0.000000009600000 ,0.000000000200000 ,0.000000498800000 ,0.000003727600000 ,0.000282218200000 ,0.000000071500000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000022200000 ,0.000000000000000 ,0.000000000000000 ,0.000000000100000 ,0.000000000000000 ,0.000000013300000 ,0.000000000300000 ,0.000000000100000 ,0.000000017800000 ,0.000036130400000 ,0.000000000000000 ,0.000000001500000 ,0.000000000000000 ,0.000000000400000 ,0.000000000000000 ,0.000000020800000 ,0.000000481900000 ,0.000000000000000 ,0.000000000000000 ,0.000000014000000 ,0.000000000600000 ,0.000000053800000 ,0.000000001300000 ,0.000000000000000 ,0.000039260800000 ,0.000000000200000 ,0.000000255500000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000300000 ,0.000000000000000 ,0.000077456200000 ,0.000000015400000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000100000 ,0.000000001600000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000002500000 ,0.000000000000000 ,0.000000000000000 ,0.000000007600000 ,0.000000000000000 ,0.000000001400000 
439,0.000000000000000 ,0.000000013000000 ,0.000000293900000 ,0.000000073700000 ,0.000000000100000 ,0.000000307900000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000017400000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000018400000 ,0.000000001000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000001100000 ,0.998638013200000 ,0.000002319900000 ,0.000000001900000 ,0.000000000000000 ,0.000200481100000 ,0.000000044200000 ,0.000000243000000 ,0.000000001900000 ,0.000000037400000 ,0.000000000100000 ,0.000318959100000 ,0.000000018900000 ,0.000000000500000 ,0.000000471100000 ,0.000000000100000 ,0.000001279100000 ,0.000000000000000 ,0.000000260600000 ,0.000349683100000 ,0.000000000000000 ,0.000000000000000 ,0.000000113400000 ,0.000000000000000 ,0.000000000100000 ,0.000000000000000 ,0.000002425500000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000005500000 ,0.000009445500000 ,0.000000000000000 ,0.000000000000000 ,0.000001051700000 ,0.000005015900000 ,0.000020588200000 ,0.000000000300000 ,0.000000000000000 ,0.000000000300000 ,0.000000000000000 ,0.000000702400000 ,0.000000012600000 ,0.000000000000000 ,0.000000061000000 ,0.000000002100000 ,0.000000063700000 ,0.000000001200000 ,0.000126637800000 ,0.000000000000000 ,0.000000000100000 ,0.000000000000000 ,0.000225273700000 ,0.000000000000000 ,0.000000000100000 ,0.000000115900000 ,0.000000000000000 ,0.000011759300000 ,0.000000003100000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000002200000 ,0.000000004100000 ,0.000000000000000 ,0.000000000000000 ,0.000000002000000 ,0.000005264700000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000044300000 ,0.000077902700000 ,0.000000959000000 
441,0.000000000400000 ,0.000000249600000 ,0.000000000000000 ,0.000000000000000 ,0.000000084000000 ,0.000000000000000 ,0.000000011000000 ,0.000004851300000 ,0.000003367800000 ,0.000000691100000 ,0.000000000000000 ,0.999221394300000 ,0.000000005900000 ,0.000411252900000 ,0.000213271900000 ,0.000000000000000 ,0.000000000500000 ,0.000000352800000 ,0.000000001900000 ,0.000000029400000 ,0.000000254400000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000071200000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000500000 ,0.000000000000000 ,0.000000000900000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000036200000 ,0.000072896600000 ,0.000058259100000 ,0.000000000000000 ,0.000000000000000 ,0.000000006000000 ,0.000000019500000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000200000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000009000000 ,0.000000000000000 ,0.000000000400000 ,0.000000000100000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000100000 ,0.000002387800000 ,0.000000000000000 ,0.000000000000000 ,0.000000000200000 ,0.000000000000000 ,0.000000000000000 ,0.000000007900000 ,0.000000000000000 ,0.000000000000000 ,0.000000082900000 ,0.000000000000000 ,0.000000023100000 ,0.000000229300000 ,0.000005392300000 ,0.000000001700000 ,0.000004749800000 ,0.000000000000000 ,0.000000000000000 ,0.000000005900000 
442,0.000003306800000 ,0.000000304400000 ,0.000000047600000 ,0.000002720900000 ,0.000000006500000 ,0.000000000200000 ,0.000000000000000 ,0.000001772200000 ,0.000000108000000 ,0.000000000200000 ,0.992228733100000 ,0.000000010500000 ,0.000000010200000 ,0.000000000400000 ,0.000000002400000 ,0.000000000000000 ,0.000004947200000 ,0.000000000000000 ,0.000117938600000 ,0.000000000200000 ,0.000000488800000 ,0.000000002700000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000200000 ,0.000000156800000 ,0.000000000100000 ,0.000000001700000 ,0.000000000000000 ,0.000000000200000 ,0.000001920300000 ,0.000039468200000 ,0.000000007800000 ,0.000000000000000 ,0.000004092900000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000005000000 ,0.000000001000000 ,0.004584045300000 ,0.000000000000000 ,0.000000077700000 ,0.000000000000000 ,0.000000000000000 ,0.000825242200000 ,0.000000000000000 ,0.000000000200000 ,0.000000000300000 ,0.000000002300000 ,0.000000000200000 ,0.000000087200000 ,0.000000041200000 ,0.000000000000000 ,0.000000000800000 ,0.000000000000000 ,0.000000312800000 ,0.000000008600000 ,0.000000013800000 ,0.000000000000000 ,0.000339240500000 ,0.000000119500000 ,0.000000076200000 ,0.000000000000000 ,0.000001092400000 ,0.000002022500000 ,0.000000000900000 ,0.000000000100000 ,0.000000000000000 ,0.000093331000000 ,0.000000042600000 ,0.000011083200000 ,0.000000000000000 ,0.000000001300000 ,0.000000000000000 ,0.000000000100000 ,0.000000000400000 ,0.000000035500000 ,0.000000000000000 ,0.000000038500000 ,0.000000067800000 ,0.000000000000000 ,0.000000130100000 ,0.000000000000000 ,0.000000000000000 ,0.000000011200000 ,0.000010926900000 ,0.000000252500000 ,0.001700253900000 ,0.000006516500000 ,0.000000777500000 ,0.000000002000000 ,0.000000000000000 ,0.000000069600000 ,0.000018019500000 
447,0.000000004800000 ,0.000000000000000 ,0.000000131300000 ,0.000014711500000 ,0.000000000000000 ,0.000000000000000 ,0.000000477400000 ,0.000000003900000 ,0.000000007100000 ,0.000000000000000 ,0.000000015500000 ,0.000000000000000 ,0.000000000100000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000007210900000 ,0.000000034900000 ,0.000000216400000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000011400000 ,0.000001036800000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000031500000 ,0.000000112000000 ,0.000000000000000 ,0.000000000500000 ,0.000000000000000 ,0.000000053700000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000004600000 ,0.000000000200000 ,0.000000005600000 ,0.000012210700000 ,0.000002098000000 ,0.000059482700000 ,0.000000000000000 ,0.000000000700000 ,0.000000000000000 ,0.000000003700000 ,0.000001724900000 ,0.000000000000000 ,0.000000000600000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000001200000 ,0.999546235300000 ,0.000000001100000 ,0.000090099400000 ,0.000000000000000 ,0.000000000100000 ,0.000000000400000 ,0.000000000000000 ,0.000000000100000 ,0.000000000100000 ,0.000000000700000 ,0.000000000300000 ,0.000047312600000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000019800000 ,0.000000000000000 ,0.000000000000000 ,0.000000003400000 ,0.000000000100000 ,0.000000000000000 ,0.000000000900000 ,0.000000000000000 ,0.000057586600000 ,0.000023198600000 ,0.000000002400000 ,0.000000190900000 ,0.000000286500000 ,0.000000243000000 ,0.000000003800000 ,0.000000000000000 ,0.000085486800000 ,0.000007841300000 ,0.000000004900000 ,0.000000009600000 ,0.000000000000000 ,0.000040905600000 ,0.000000972800000 ,0.000000000300000 ,0.000000000000000 ,0.000000000000000 
